inTp,inHd,measDtStr,otmsuplyqy,acSlrdQy,frmhsId,cunt,ph,outTp,outWs,daysuplyqy,inCo2,ec
23.325,60.15166667,20190509180000,0.0,0.0,319,0.0,0.0,18.08666667,2.171666667,0.0,342.8333333,0.0
21.37833333,80.05666667,20190509190000,0.0,0.0,319,0.0,0.0,15.87333333,0.288333333,0.0,369.0833333,0.0
17.745,86.12333333,20190224180000,0.0,0.0,319,0.0,0.0,9.241666667,0.108333333,0.0,337.8833333,0.0
16.60666667,88.33333333,20190224190000,0.0,0.0,319,0.0,0.0,7.185,0.053333333,0.0,375.6166667,0.0
16.39333333,79.95666667,20190224200000,0.0,0.0,319,0.0,0.0,5.335,0.026666667,0.0,410.8166667,0.0
16.64666667,83.02,20190224210000,0.0,0.0,319,0.0,0.0,3.616666667,0.035,0.0,447.05,0.0
14.92166667,77.13166667,20190224220000,0.0,0.0,319,0.0,0.0,2.671666667,0.015,0.0,451.2166667,0.0
16.24166667,79.34666667,20190224230000,92.01980198,1581.0,319,12.92113191,5.5,2.531666667,0.015,0.0,484.6333333,2.657227723
15.97,82.82,20190225000000,0.0,0.0,319,0.0,0.0,2.748333333,0.148333333,0.0,505.9333333,0.0
15.19666667,86.14833333,20190225010000,0.0,0.0,319,0.0,0.0,3.041666667,0.0,0.0,520.4,0.0
15.22666667,84.675,20190225020000,0.0,0.0,319,0.0,0.0,2.188333333,0.0,0.0,541.55,0.0
15.56333333,84.255,20190225030000,0.0,0.0,319,0.0,0.0,1.776666667,0.0,0.0,553.0166667,0.0
15.31166667,85.35833333,20190225040000,0.0,0.0,319,0.0,0.0,2.59,0.323333333,0.0,569.1833333,0.0
15.16666667,87.38333333,20190225050000,0.0,0.0,319,0.0,0.0,2.953333333,0.035,0.0,591.6666667,0.0
15.97,85.655,20190225060000,0.0,0.0,319,0.0,0.0,2.598333333,0.023333333,0.0,611.9,0.0
16.27333333,83.87666667,20190225070000,0.0,0.0,319,0.0,0.0,2.63,0.058333333,0.0,619.4833333,0.0
16.74,86.62,20190225080000,0.0,0.0,319,0.0,0.0,3.41,0.145,0.0,628.35,0.0
17.24333333,85.54833333,20190225090000,0.0,0.0,319,0.0,0.0,4.195,0.201666667,0.0,581.4,0.0
21.045,78.8,20190225100000,0.0,0.0,319,0.0,0.0,5.126666667,0.395,0.0,436.5333333,0.0
24.08833333,72.47166667,20190225110000,0.0,0.0,319,0.0,0.0,7.331666667,0.413333333,0.0,331.8833333,0.0
25.6,69.42333333,20190225120000,0.0,0.0,319,0.0,0.0,8.745,0.908333333,0.0,314.8,0.0
24.37666667,67.23,20190225130000,0.0,0.0,319,0.0,0.0,8.18,2.491666667,0.0,330.4166667,0.0
20.76666667,63.84166667,20190225140000,0.0,0.0,319,0.0,0.0,9.096666667,1.546666667,0.0,365.3,0.0
22.96833333,72.45166667,20190225150000,0.0,0.0,319,0.0,0.0,9.603333333,1.283333333,0.0,491.35,0.0
22.43,81.45833333,20190225160000,0.0,0.0,319,0.0,0.0,8.906666667,1.815,0.0,436.2833333,0.0
19.90833333,86.19666667,20190225170000,0.0,0.0,319,0.0,0.0,7.776666667,0.716666667,0.0,393.1166667,0.0
17.78666667,90.63666667,20190225180000,0.0,0.0,319,0.0,0.0,5.958333333,0.37,0.0,427.6666667,0.0
15.505,81.01,20190225190000,0.0,0.0,319,0.0,0.0,4.143333333,0.651666667,0.0,448.3,0.0
15.64166667,77.93333333,20190225200000,0.0,0.0,319,0.0,0.0,3.101666667,0.813333333,0.0,479.4666667,0.0
15.87833333,79.77,20190225210000,0.0,0.0,319,0.0,0.0,2.298333333,0.78,0.0,513.5333333,0.0
15.84666667,76.47833333,20190225220000,0.0,0.0,319,0.0,0.0,1.671666667,0.448333333,0.0,521.9833333,0.0
15.47333333,78.75,20190225230000,92.07920792,1318.0,319,10.63215054,5.5,0.446666667,0.088333333,0.0,540.8166667,2.665940594
15.41166667,76.89,20190226000000,0.0,0.0,319,0.0,0.0,-0.335,0.065,0.0,555.5666667,0.0
15.57666667,77.55,20190226010000,0.0,0.0,319,0.0,0.0,-1.215,0.021666667,0.0,575.3,0.0
15.43833333,79.34166667,20190226020000,0.0,0.0,319,0.0,0.0,-1.873333333,0.0,0.0,596.25,0.0
15.20166667,78.29333333,20190226030000,0.0,0.0,319,0.0,0.0,-2.225,0.0,0.0,613.8166667,0.0
15.05666667,78.50333333,20190226040000,0.0,0.0,319,0.0,0.0,-2.626666667,0.0,0.0,620.6166667,0.0
14.98833333,79.33833333,20190226050000,0.0,0.0,319,0.0,0.0,-2.845,0.0,0.0,637.7166667,0.0
15.57333333,78.05666667,20190226060000,0.0,0.0,319,0.0,0.0,-3.3,0.0,0.0,657.2166667,0.0
16.255,80.21166667,20190226070000,0.0,0.0,319,0.0,0.0,-3.286666667,0.0,0.0,682.2,0.0
16.375,83.82333333,20190226080000,0.0,0.0,319,0.0,0.0,-1.08,0.0,0.0,632.9833333,0.0
18.00333333,83.84333333,20190226090000,0.0,0.0,319,0.0,0.0,1.521666667,0.06,0.0,603.1833333,0.0
22.24666667,73.32166667,20190226100000,0.0,0.0,319,0.0,0.0,4.016666667,0.5,0.0,600.6833333,0.0
25.24833333,67.65166667,20190226110000,0.0,0.0,319,0.0,0.0,6.29,0.968333333,0.0,531.5,0.0
25.865,64.47833333,20190226120000,0.0,0.0,319,0.0,0.0,8.073333333,1.045,0.0,461.7,0.0
26.455,61.13333333,20190226130000,0.0,0.0,319,0.0,0.0,9.825,1.568333333,0.0,385.7,0.0
26.26166667,62.06666667,20190226140000,0.0,0.0,319,0.0,0.0,10.80333333,1.915,0.0,478.3333333,0.0
25.65166667,66.00333333,20190226150000,0.0,0.0,319,0.0,0.0,11.65,2.233333333,0.0,344.4166667,0.0
23.645,74.61833333,20190226160000,0.0,0.0,319,0.0,0.0,11.805,2.165,0.0,290.5,0.0
21.025,83.59666667,20190226170000,0.0,0.0,319,0.0,0.0,9.353333333,0.9,0.0,283.65,0.0
17.165,83.28833333,20190226180000,0.0,0.0,319,0.0,0.0,7.075,0.415,0.0,319.6,0.0
16.83166667,86.5,20190226190000,0.0,0.0,319,0.0,0.0,6.23,0.101666667,0.0,357.2833333,0.0
16.455,86.995,20190226200000,0.0,0.0,319,0.0,0.0,5.306666667,0.343333333,0.0,390.9333333,0.0
16.06333333,83.92333333,20190226210000,0.0,0.0,319,0.0,0.0,4.143333333,0.408333333,0.0,420.0833333,0.0
15.575,84.175,20190226220000,0.0,0.0,319,0.0,0.0,4.113333333,0.255,0.0,434.8,0.0
15.25166667,86.06,20190226230000,92.1541502,1525.0,319,12.90229466,5.5,3.815,0.0,0.0,448.8833333,2.659683795
14.32,88.03666667,20190501060000,0.0,0.0,319,0.0,0.0,10.40833333,0.083333333,0.0,595.55,0.0
16.53333333,86.185,20190501070000,0.0,0.0,319,0.0,0.0,11.69833333,0.171666667,0.0,558.8833333,0.0
20.325,76.63666667,20190501080000,0.0,0.0,319,0.0,0.0,13.66333333,0.328333333,0.0,510.0666667,0.0
24.755,66.62833333,20190501090000,0.0,0.0,319,0.0,0.0,15.54833333,0.361666667,0.0,508.8166667,0.0
26.10666667,62.17333333,20190501100000,0.0,0.0,319,0.0,0.0,16.72333333,0.728333333,0.0,496.15,0.0
27.14166667,60.85833333,20190501110000,0.0,0.0,319,0.0,0.0,17.585,1.745,0.0,458.95,0.0
28.43833333,61.47333333,20190501120000,0.0,0.0,319,0.0,0.0,18.16,2.431666667,0.0,418.8333333,0.0
15.38166667,87.14833333,20190227000000,0.0,0.0,319,0.0,0.0,3.601666667,0.003333333,0.0,474.6666667,0.0
15.44666667,86.475,20190227010000,0.0,0.0,319,0.0,0.0,3.641666667,0.065,0.0,491.2,0.0
15.54666667,86.45166667,20190227020000,0.0,0.0,319,0.0,0.0,3.463333333,0.005,0.0,505.1333333,0.0
15.235,88.04833333,20190227030000,0.0,0.0,319,0.0,0.0,3.626666667,0.006666667,0.0,523.35,0.0
15.21,88.535,20190227040000,0.0,0.0,319,0.0,0.0,3.99,0.501666667,0.0,543.8,0.0
15.40666667,87.47166667,20190227050000,0.0,0.0,319,0.0,0.0,4.256666667,0.465,0.0,553.4666667,0.0
15.73333333,87.23,20190227060000,0.0,0.0,319,0.0,0.0,4.4,0.303333333,0.0,573.35,0.0
16.79333333,87.65833333,20190227070000,0.0,0.0,319,0.0,0.0,4.361666667,0.175,0.0,601.7666667,0.0
16.58,88.73333333,20190227080000,0.0,0.0,319,0.0,0.0,5.495,0.285,0.0,600.7,0.0
15.78666667,89.47166667,20190227090000,0.0,0.0,319,0.0,0.0,5.866666667,0.806666667,0.0,616.7833333,0.0
16.64,88.03166667,20190227100000,0.0,0.0,319,0.0,0.0,6.028333333,0.578333333,0.0,578.55,0.0
15.87,87.625,20190227110000,0.0,0.0,319,0.0,0.0,6.303333333,0.675,0.0,504.7166667,0.0
17.23333333,87.09666667,20190227120000,0.0,0.0,319,0.0,0.0,7.18,0.913333333,0.0,621.3,0.0
18.48166667,89.00833333,20190227130000,0.0,0.0,319,0.0,0.0,7.928333333,0.995,0.0,620.65,0.0
18.255,89.08166667,20190227140000,0.0,0.0,319,0.0,0.0,8.353333333,1.431666667,0.0,629.4333333,0.0
17.45833333,89.65666667,20190227150000,0.0,0.0,319,0.0,0.0,8.05,1.626666667,0.0,572.3166667,0.0
17.36333333,88.21166667,20190227160000,0.0,0.0,319,0.0,0.0,8.306666667,1.118333333,0.0,458.6,0.0
15.93666667,87.70166667,20190227170000,0.0,0.0,319,0.0,0.0,8.125,0.26,0.0,425.35,0.0
15.96666667,89.85833333,20190227180000,0.0,0.0,319,0.0,0.0,7.501666667,0.003333333,0.0,440.0,0.0
15.62666667,90.44333333,20190227190000,0.0,0.0,319,0.0,0.0,6.631666667,0.0,0.0,461.95,0.0
14.915,91.92833333,20190227200000,0.0,0.0,319,0.0,0.0,5.973333333,0.0,0.0,483.6333333,0.0
14.06833333,90.06333333,20190227210000,0.0,0.0,319,0.0,0.0,5.628333333,0.0,0.0,491.35,0.0
13.68833333,91.05333333,20190227220000,0.0,0.0,319,0.0,0.0,5.695,0.0,0.0,504.85,0.0
13.47166667,91.66666667,20190227230000,77.08086785,314.0,319,2.594677584,5.5,5.465,0.0,0.0,522.65,2.7
14.54833333,88.535,20190228000000,0.0,0.0,319,0.0,0.0,4.45,0.051666667,0.0,555.5666667,0.0
13.81833333,89.46166667,20190228010000,0.0,0.0,319,0.0,0.0,3.285,0.026666667,0.0,570.9666667,0.0
13.28833333,88.24,20190228020000,0.0,0.0,319,0.0,0.0,2.238333333,0.0,0.0,575.2333333,0.0
13.59666667,87.64,20190228030000,0.0,0.0,319,0.0,0.0,1.338333333,0.0,0.0,588.1166667,0.0
13.01666667,87.51666667,20190228040000,0.0,0.0,319,0.0,0.0,0.641666667,0.005,0.0,593.7333333,0.0
