inTp,inHd,measDtStr,otmsuplyqy,acSlrdQy,frmhsId,cunt,ph,outTp,outWs,daysuplyqy,inCo2,ec
14.195,63.95166667,20171022230000,0.0,1440.0,81,0.0,0.0,14.12666667,0.57,0.0,349.2166667,0.0
14.52166667,64.00333333,20171023000000,0.0,0.0,81,0.0,0.0,14.295,1.371666667,0.0,349.4166667,0.0
14.085,69.09666667,20171023010000,0.0,0.0,81,0.0,0.0,12.46833333,0.395,0.0,351.3833333,0.0
13.66333333,76.21666667,20171023020000,0.0,0.0,81,0.0,0.0,10.5,0.011666667,0.0,363.85,0.0
14.37333333,78.315,20171023030000,0.0,0.0,81,0.0,0.0,10.835,0.266666667,0.0,381.0166667,0.0
13.78,81.225,20171023040000,0.0,0.0,81,0.0,0.0,10.59166667,0.053333333,0.0,391.7,0.0
14.50666667,81.75666667,20171023050000,0.0,0.0,81,0.0,0.0,9.673333333,0.013333333,0.0,406.15,0.0
14.88833333,83.25333333,20171023060000,0.0,0.0,81,0.0,0.0,9.426666667,0.088333333,0.0,420.4666667,0.0
15.77666667,84.84666667,20171023070000,0.0,0.0,81,0.0,0.0,9.425,0.051666667,0.0,431.65,0.0
18.355,83.16666667,20171023080000,0.0,0.0,81,0.0,0.0,11.895,0.471666667,0.0,403.7666667,0.0
20.2,72.03166667,20171023090000,0.0,0.0,81,0.0,0.0,14.08333333,0.79,0.0,340.55,0.0
21.4,59.59666667,20171023100000,0.0,0.0,81,0.0,0.0,16.005,0.625,0.0,336.8,0.0
15.08833333,93.27833333,20180130180000,0.0,0.0,81,0.0,0.0,-2.398333333,0.0,0.0,349.15,0.0
14.96,92.665,20180130190000,0.0,0.0,81,0.0,0.0,-2.473333333,0.0,0.0,373.3333333,0.0
14.87,91.72833333,20180130200000,0.0,0.0,81,0.0,0.0,-2.625,0.006666667,0.0,394.35,0.0
14.47166667,91.22166667,20180130210000,0.0,0.0,81,0.0,0.0,-4.035,0.0,0.0,412.1333333,0.0
13.985,90.515,20180130220000,0.0,0.0,81,0.0,0.0,-4.593333333,0.086666667,0.0,424.3666667,0.0
14.29,90.17333333,20180130230000,0.0,1098.0,81,0.0,0.0,-3.325,0.605,0.0,438.2166667,0.0
14.22833333,90.65666667,20180131000000,0.0,0.0,81,0.0,0.0,-3.305,0.163333333,0.0,444.6,0.0
23.50166667,51.63666667,20171023110000,0.0,0.0,81,0.0,0.0,17.19,0.738333333,0.0,338.4666667,0.0
24.35833333,51.665,20171023120000,0.0,0.0,81,0.0,0.0,18.16166667,1.128333333,0.0,341.5833333,0.0
24.71833333,55.46833333,20171023130000,0.0,0.0,81,0.0,0.0,18.36833333,2.26,0.0,349.6,0.0
22.81833333,54.77,20171023140000,0.0,0.0,81,0.0,0.0,18.54666667,1.67,0.0,342.1166667,0.0
21.96333333,52.82166667,20171023150000,0.0,0.0,81,0.0,0.0,18.76333333,1.963333333,0.0,347.1333333,0.0
18.84833333,53.97166667,20171023160000,0.0,0.0,81,0.0,0.0,17.9,1.52,0.0,349.1333333,0.0
16.555,62.69166667,20171023170000,0.0,0.0,81,0.0,0.0,15.88833333,0.196666667,0.0,352.7166667,0.0
14.29166667,72.49333333,20171023180000,0.0,0.0,81,0.0,0.0,13.55333333,0.021666667,0.0,366.4666667,0.0
14.39166667,78.07166667,20171023190000,0.0,0.0,81,0.0,0.0,12.525,0.083333333,0.0,388.1666667,0.0
14.115,78.87,20171023200000,0.0,0.0,81,0.0,0.0,10.385,0.0,0.0,402.35,0.0
14.995,80.49666667,20171023210000,0.0,0.0,81,0.0,0.0,10.77166667,0.108333333,0.0,427.3833333,0.0
14.48,81.63333333,20171023220000,0.0,0.0,81,0.0,0.0,10.45333333,0.025,0.0,437.1666667,0.0
15.025,82.59666667,20171023230000,0.0,1427.0,81,0.0,0.0,8.763333333,0.0,0.0,451.7833333,0.0
15.26,82.715,20171024000000,0.0,0.0,81,0.0,0.0,8.535,0.025,0.0,462.2,0.0
15.05333333,83.00666667,20171024010000,0.0,0.0,81,0.0,0.0,8.711666667,0.161666667,0.0,473.6,0.0
15.54666667,81.675,20171024020000,0.0,0.0,81,0.0,0.0,7.966666667,0.0,0.0,483.2833333,0.0
15.56666667,83.325,20171024030000,0.0,0.0,81,0.0,0.0,7.335,0.0,0.0,489.6333333,0.0
15.36833333,82.39666667,20171024040000,0.0,0.0,81,0.0,0.0,8.133333333,0.083333333,0.0,469.8333333,0.0
15.63,82.585,20171024050000,0.0,0.0,81,0.0,0.0,7.553333333,0.168333333,0.0,442.8666667,0.0
15.66833333,82.62,20171024060000,0.0,0.0,81,0.0,0.0,7.695,0.02,0.0,433.0833333,0.0
16.48,84.22666667,20171024070000,0.0,0.0,81,0.0,0.0,8.138333333,0.055,0.0,435.1166667,0.0
17.15833333,87.66833333,20171024080000,0.0,0.0,81,0.0,0.0,9.223333333,0.085,0.0,421.3833333,0.0
18.735,88.18666667,20171024090000,0.0,0.0,81,0.0,0.0,10.43666667,0.02,0.0,384.3333333,0.0
19.895,80.19833333,20171024100000,0.0,0.0,81,0.0,0.0,13.05666667,0.318333333,0.0,372.0,0.0
22.83333333,65.95333333,20171024110000,0.0,0.0,81,0.0,0.0,16.025,0.296666667,0.0,368.1166667,0.0
23.81166667,56.18333333,20171024120000,0.0,0.0,81,0.0,0.0,18.07,0.755,0.0,367.65,0.0
23.49,55.18666667,20171024130000,0.0,0.0,81,0.0,0.0,18.41833333,1.071666667,0.0,358.75,0.0
22.39,54.68333333,20171024140000,0.0,0.0,81,0.0,0.0,18.74,1.25,0.0,354.1666667,0.0
21.20833333,52.85166667,20171024150000,0.0,0.0,81,0.0,0.0,18.86333333,0.96,0.0,352.9333333,0.0
19.62333333,55.38833333,20171024160000,0.0,0.0,81,0.0,0.0,18.34,0.993333333,0.0,356.2666667,0.0
17.51666667,65.70166667,20171024170000,0.0,0.0,81,0.0,0.0,16.16166667,0.798333333,0.0,377.25,0.0
14.92333333,78.02166667,20171024180000,0.0,0.0,81,0.0,0.0,13.69666667,0.0,0.0,381.05,0.0
14.625,80.09,20171024190000,0.0,0.0,81,0.0,0.0,12.53833333,0.026666667,0.0,391.8333333,0.0
14.78833333,81.365,20171024200000,0.0,0.0,81,0.0,0.0,12.795,0.038333333,0.0,415.5666667,0.0
14.41,81.645,20171024210000,0.0,0.0,81,0.0,0.0,11.1,0.001666667,0.0,430.3833333,0.0
14.75666667,79.88166667,20171024220000,0.0,0.0,81,0.0,0.0,9.958333333,0.0,0.0,447.3833333,0.0
